,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
35152,15 - C0132 - 128-M.L.Vasanthakuma,12,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,ML Vasanthakumari,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/128-M.L.Vasanthakumari-Live_Concert-16//
34996,01 - C5760 - 5636-Gayathri_Girish,3,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Gayathri Girish,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5636-Gayathri_Girish-TV_Audio//
35160,23 - C0174 - 186-MLVasantakumari-,13,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,ML Vasanthakumari,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/186-MLVasantakumari-ManasAramati/
34955,02 - C0569 - 585_U_Srinivas_Anand,5,ADinaiyE_kaNNA,mOhanakalyANi,ambujam_krishna,U Shrinivas,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/585_U_Srinivas_Anandabhairavi_pantuvarALi/
35052,01 - C3291 - 3241-SR_Mahadeva_Sha,1,sEvE_srIkAntaM,mOhanakalyANi,swAtitirunAL,SR Mahadeva Sharma,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3241-SR_Mahadeva_Sharma-SR_Rajashree-Violin_Duet-TV_Audio//
35067,10 - C0384 - 381-Voleti_Venkatesw,7,sEvE_srIkAntaM,mOhanakalyANi,swAtitirunAL,Voleti Venkateswarulu,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/381-Voleti_Venkateswarlu-Vocal/
35012,03 - C0581 - 330-T_rukmiNi-violin,5,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,T Rukmini,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/330-T_rukmiNi-violin_solo-somewhere_in_USA-1986//
35003,01 - C6417 - 6267-Sriram_Parasura,4,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Sriram Parasuram,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6267-Sriram_Parasuram-Violin//
34977,01 - C2073 - 2081-Ranjani_Gurupra,3,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Ranjani Guruprasad,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2081-Ranjani_Guruprasad-Navarathnamalai//
35088,01 - C2579 - 2585-Revathy_Krishna,2,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,Revathy Krishna,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2585-Revathy_Krishna-Veena//
34991,01 - C4390 - 4300-TV_Sankaranaray,2,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,TV Sankaranarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-4201---4400/4300-TV_Sankaranarayanan-AIR_National_Programme//
34964,01 - C1451 - 1582-G_Shrikanth,3,bhajare_re_bhaja_mAnasa,mOhanakalyANi,mysore_vAsudevAcAr,G Srikanth,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1582-G_Shrikanth//
35096,01 - C2943 - 2990-Sandeep_Narayan,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,Sandeep Narayanan,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2990-Sandeep_Narayanan//
35085,01 - C2027 - 2026-KS_Gopalakrishn,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,KS Gopalakrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2026-KS_Gopalakrishnan-Flute//
34975,01 - C1547 - 1682-MB-Chamundamba_,10,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Subha Ganesan,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1682-MB-Chamundamba_Ashtothra_Krithis-Part-01//
34981,01 - C3271 - 3214-T_Rukmini-Violi,2,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,T Rukmini,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3214-T_Rukmini-Violin-TV_Audio//
35011,03 - C0404 - 260-thirukOvilUr_Bab,3,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,"Thirukovilur Babu,Thirukovilur Kumar ",https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/260-thirukOvilUr_Babu_kumar-nAgaswara-JayaTV-2010//
35007,03 - C0030 - 206-s_rAjam-Vocal-SR,5,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,S Rajam,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/206-s_rAjam-Vocal-SR_CL_VR-Houston_TX-USA-1982//
35105,01 - C5514 - 5425-Latha_Ramchand,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,Latha Ramchand,https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5425-Latha_Ramchand/
35089,01 - C2609 - 2616-Thanjavr_N_Veer,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,Thanjavur N Veerasamy,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2616-Thanjavr_N_Veerasamy-Clarionet-Sangeetha_Muthukkal//
34970,01 - c0646 - 142.RAJI_GOPALAKRISH,1,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Raji Gopalakrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/142.RAJI_GOPALAKRISHNAN//
35134,01 - C6310 - 6159-Thiruppambaram_,7,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,Thiruppambaram Brothers,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6159-Thiruppambaram_TKS_Brothers-Nadaswaram-24x7//
35097,01 - C3651 - 018-Rudrapatnam_Brot,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,Rudrapatnam Brothers,https://www.sangeethamshare.org/tvg/SEASON_2014/018-Rudrapatnam_Brothers//
35005,02 - C0224 - 236_TVShankarnarayan,4,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,TV Sankaranarayanan,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/236_TVShankarnarayanan_MA_25.12.09/
35130,01 - C2522 - 2627-Charumathi_Rama,5,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,Charumathi Ramachandran,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2627-Charumathi_Ramachandran//
35031,15 - C0338 - 334-Madurai_Mani_Iye,5,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Madurai Mani Iyer,https://www.sangeethamshare.org/muralidaran/Uploads-301-400/334-Madurai_Mani_Iyer-Live_Concert-21//
35002,01 - C6407 - 6257-Maharajapuram_S,4,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Maharajapuram S Srinivasan,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6257-Maharajapuram_S_Srinivasan//
35058,01 - C5641 - 5556-Mahadevan_Sanka,5,sEvE_srIkAntaM,mOhanakalyANi,swAtitirunAL,Mahadevan Sankaranarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5556-Mahadevan_Sankaranarayanan-Chembai_2017_TV_Audio//
35104,01 - C5425 - 5335-R_Ganesh,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,R Ganesh,https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5335-R_Ganesh/
35062,01 - C6359 - 6209-VR_Dileepkumar-,2,sEvE_srIkAntaM,mOhanakalyANi,swAtitirunAL,VR Dileepkumar,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6209-VR_Dileepkumar-Ragam_24x7-Swatitirunal//
35037,23 - C0021 - 023-S-Rajam-USA-1982,5,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,S Rajam,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/023-S-Rajam-USA-1982-20.10.06/
35086,01 - C2130 - 2144-SR_Mahadeva_Sha,1,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,SR Mahadeva Sharma,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2144-SR_Mahadeva_Sharma-Violin//
35076,01 - c0754 - 256.MUDIKONDAN_S.N.R,3,shivam_vrshabhArUDham,mOhanakalyANi,muthaiah_bAgavatar,Mudikondan SN Ramesh,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/256.MUDIKONDAN_S.N.RAMESH-VEENA//
35109,02 - C0582 - 598_R.S.Ramakantha_n,2,siddhi_vinAyakam,mOhanakalyANi,muthaiah_bAgavatar,RS Ramakanth,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/598_R.S.Ramakantha_nATa_dharmavati_tODi/
35061,01 - C6269 - 6117-Adoor_P_Sudarsh,3,sEvE_srIkAntaM,mOhanakalyANi,swAtitirunAL,Adoor P Sudarshanam,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6117-Adoor_P_Sudarshanam-Rgam_24x7//
34992,01 - C4531 - 4442-Vani_Sateesh-FM,1,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Vani Sateesh,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4442-Vani_Sateesh-FM_Amruthavarshini//
34965,01 - C1863 - 029.MADURAI_T.N.SESH,2,bhajare_re_bhaja_mAnasa,mOhanakalyANi,mysore_vAsudevAcAr,TN Seshagopalan,https://www.sangeethamshare.org/tvg/SEASON_2007/029.MADURAI_T.N.SESHAGOPALAN//
34978,01 - C2400 - 2388-Palladam_S_Venk,3,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Palladam S Venkataramana Rao,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2388-Palladam_S_Venkataramana_Rao-Harmonium//
35077,01 - C6147 - 5993-Mudikondan_SN_R,3,shivam_vrshabhArUDham,mOhanakalyANi,muthaiah_bAgavatar,Mudikondan SN Ramesh,https://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5993-Mudikondan_SN_Ramesh-Veena//
35151,10 - c0252 - 249-MLVasantakumari-,14,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,ML Vasanthakumari,https://www.sangeethamshare.org/vijayagopal/UPLOADS-201-400/249-MLVasantakumari-Chembur_Concert//
34971,01 - c0664 - 161.Kadri_Gopalnath-,6,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,Kadri Gopalnath,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/161.Kadri_Gopalnath-Saxaphone-Music_Academy_Live_Relay//
35145,03 - C0604 - 345-U_shrInivAs-mand,13,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,U Shrinivas,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/345-U_shrInivAs-mandolin-BengaLUru-1989//
44583,01 - C0810 - 318.SUGUNA_VARADACHA,2,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Suguna Varadachari,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/318.SUGUNA_VARADACHARY//
44475,03 - C0559 - 315-n_ramaNi-Flute-A,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,N Ramani,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/315-n_ramaNi-Flute-A_House_concert-Dayton_OH-USA//
44472,02 - C0521 - 536_OSThyagarajan,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,OS Thyagarajan,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/536_OSThyagarajan/
44592,01 - C3982 - 3922-Lalitha_Santhan,2,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Lalitha Santhanam,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3922-Lalitha_Santhanam//
44593,01 - C5007 - 4933-Jayanthi_Kumare,3,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Jayanthi Kumaresh,https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4933-Jayanthi_Kumaresh-Veena/
44549,10 - C0466 - 474-Velidi_Subbarao-,8,rAgam_tAnam_pallavi,sahAnA,Own/Others,Velidi Subba Rao,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/474-Velidi_Subbarao-Flute//
44464,02 - C0280 - 294_K_Gayathri_28.12,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,K Gayathri,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/294_K_Gayathri_28.12.08/
44584,01 - C1135 - 664.GEETHA_RAJA,2,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Geetha Raja,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/664.GEETHA_RAJA//
44687,57 - C0214 - 214-Injikkudi_Subram,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,Injikudi EM Subramaniam,https://www.sangeethamshare.org/sreekanth/214-Injikkudi_Subramaniam-Live_Concert1//
44536,17 - C0031 - T.N.Seshagopalan_AIR,1,mAnamu_kAvalenu,sahAnA,muthaiah_bAgavatar,TN Seshagopalan,https://www.sangeethamshare.org/ramasamy_v/031-T.N.Seshagopalan-AIR/T.N.Seshagopalan_AIR//
44580,01 - C0479 - 1300-Subhashini_Part,2,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Subhashini Parthasarathy,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1300-Subhashini_Parthasarathy//
44402,10 - C0192 - 188-Kambhampati_Akka,7,jayajaya_raghurAma,sahAnA,swAtitirunAL,Kambhampati Akkaji Rao,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/188-Kambhampati_Akkaji_Rao-Veena//
44491,14 - C0066 - 067_Oct2412_Agasthiy,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/067_Oct2412_Agasthiyam_KJD-SaiSankar-MikelessConcert//
44599,02 - C0097 - 105_Ramnad_Krishnan,3,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Ramnad N Krishnan,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/105_Ramnad_Krishnan/
44670,01 - C3235 - 3174-A_Kanyakumari-E,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,A Kanyakumari,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3174-A_Kanyakumari-Embar_S_Kannan-Violin_Duet//
44659,01 - C0969 - 482.KUMBAKONAM_M.R.G,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,Kumbakonam MR Gopinath,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/482.KUMBAKONAM_M.R.GOPINATH_VIOLIN//
44669,01 - C2647 - 2655-V_Pradeep_Kumar,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,V Pradeep Kumar,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2655-V_Pradeep_Kumar//
44497,19 - C0007 - 007_2008_05_05_Nyvel,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Neyveli Santhanagopalan,https://www.sangeethamshare.org/sv/007_2008_05_05_Nyveli_Santhanagopalan-RSM_FHS//
44507,49 - C0004 - TNS-KSN-GD,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,TN Seshagopalan,https://www.sangeethamshare.org/divakaramenon/TNS-KSN-GD/
44476,03 - C0768 - 427-U_shrInivAs-mand,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,U Shrinivas,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/427-U_shrInivAs-mandolin-concert_2-USA-1990//
44456,01 - C6383 - 6233-Subhashree_Rama,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Subhashree Ramachandran,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6233-Subhashree_Ramachandran//
44413,01 - C0674 - 171.Ramani-Thyagaraj,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,N Ramani,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/171.Ramani-Thyagarajan-Atulkumar-Flute-Isasi_Vizha_Live_Relay//
44588,01 - C2015 - 2014-BV_Balasai-Flut,2,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,BV Balasai,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2014-BV_Balasai-Flute//
44465,02 - C0335 - 349_Neyveli_Sanhtana,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Neyveli Santhanagopalan,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/349_Neyveli_Sanhtanagopalan_2002C/
44438,01 - C4008 - 3948-Madurai_R_Sunda,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Madurai R Sundar,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3948-Madurai_R_Sundar//
44531,01 - c1379 - 0924.Madurai_T.N.Ses,2,mAnamu_kAvalenu,sahAnA,muthaiah_bAgavatar,TN Seshagopalan,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0924.Madurai_T.N.Seshagopalan//
44502,23 - C0210 - 223_OSThyagarajan-Dh,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,OS Thyagarajan,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/223_OSThyagarajan-Dhanyasi_RTP-Mysore-2004//
44462,02 - C0122 - 133_MysoreNagaraj_Dr,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,"Mysore M Nagaraj,M Manjunath",https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/133_MysoreNagaraj_DrManjunathHSSudheendra_KUJayachandraRao/
44409,01 - C0162 - 1262-Jayanthi_Kumare,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Jayanthi Kumaresh,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1262-Jayanthi_Kumaresh-Veena/
44419,01 - C1469 - 1601-A_Padmavathy-Ve,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,A Padmavathy,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1601-A_Padmavathy-Veena//
44610,10 - C0628 - 639-Manda_Sudharani-,4,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Manda Sudharani,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/639-Manda_Sudharani-Vocal//
44416,01 - C1105 - 622.KUNRAKKUDI_M.BAL,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Kunnakudi M Balamuralikrishna,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/622.KUNRAKKUDI_M.BALAMURALIKRISHNA//
44544,01 - C4620 - 4531-Manda_Balarama_,1,rAgam_tAnam_pallavi,sahAnA,Own/Others,Manda Balarama Sharma,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4531-Manda_Balarama_Sharma-Flute-Ragam_24x7//
44404,40 - C0005 - 06-ALB-LGJ-TKM,1,jayajaya_raghurAma,sahAnA,swAtitirunAL,Alathur Brothers,https://www.sangeethamshare.org/sriram_ganapathy/06-ALB-LGJ-TKM/
44525,14 - C0056 - 057_2011_Jan22_Kakin,7,kAvavE_kanyAkumArI,sahAnA,bAlamuraLi_krishNA,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/057_2011_Jan22_Kakinada-concert//
44590,01 - C3344 - 3295-BV_Balasai-Flut,2,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,BV Balasai,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3295-BV_Balasai-Flute//
44537,36 - C0007 - TNS-Nagai-Muralidhar,3,mAnamu_kAvalenu,sahAnA,muthaiah_bAgavatar,TN Seshagopalan,https://www.sangeethamshare.org/ramakrishnan_c/TNS-Nagai-Muralidharan-TKMurthy-Blore-Gayana-Samaja/
44550,18 - C0018 - 14_IFAS_1972,7,rAgam_tAnam_pallavi,sahAnA,Own/Others,TR Mahalingam,https://www.sangeethamshare.org/mpmohan/Sri.T.R.Mahalingam-concerts/14_IFAS_1972/
44667,01 - C2154 - 2172-S_Saketharaman,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,S Saketharaman,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2172-S_Saketharaman//
44586,01 - C1304 - 0845.RAJKUMAR_BHARAT,3,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Rajkumar Bharathi,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0845.RAJKUMAR_BHARATHI//
44467,02 - C0350 - 364_Voleti_Venkatesh,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Voleti Venkateswarulu,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/364_Voleti_Venkateshwarulu/
44434,01 - C3328 - 3279-AV_Unnikrishnan,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,AV Unnikrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3279-AV_Unnikrishnan-Flute//
44490,14 - C0055 - 056_2011_Jan13_Nadas,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/056_2011_Jan13_Nadasudha_Vellachery//
44589,01 - C2166 - 2185-Dwaram_Venkatas,5,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Dwaram Venkataswamy Naidu,https://www.sangeethamshare.org/tvg/UPLOADS-2001---2200/2185-Dwaram_Venkataswamy_Naidu-Violin//
44664,01 - C1671 - 1750-V_Pradeep_Kumar,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,V Pradeep Kumar,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1750-V_Pradeep_Kumar//
44604,08 - C0006 - 06-RK-MGP-CSM-MusicA,3,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Ramnad N Krishnan,https://www.sangeethamshare.org/kl/06-RK-MGP-CSM-MusicAcademy-1960/
44616,54 - C0033 - 35-Madurai_GS_Mani,9,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Madurai GS Mani,https://www.sangeethamshare.org/nageswaran/Audio/UPLOADS_0001-0100/35-Madurai_GS_Mani/
44675,01 - C5764 - 5640-Gayathri_Girish,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,Gayathri Girish,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5640-Gayathri_Girish//
44417,01 - C1131 - 659.MADURAI_R_SUNDAR,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Madurai R Sundar,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/659.MADURAI_R_SUNDAR//
44551,29 - C0009 - KVN-7,10,rAgam_tAnam_pallavi,sahAnA,Own/Others,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/ramanujam/KVN/KVN-7/
44668,01 - C2514 - 2519-Vadhya_Sangamam,2,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,Various,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2519-Vadhya_Sangamam//
44552,38 - C0035 - 006-RK-PRV-2,5,rAgam_tAnam_pallavi,sahAnA,Own/Others,Ramnad N Krishnan,https://www.sangeethamshare.org/rao_sharath/RK/006-RK-PRV-2/
44423,01 - C2207 - 2230-MS_Anantharaman,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,MS Anantharaman,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2230-MS_Anantharaman_Sons-Violin_Trio//
44614,23 - C0265 - 279_SanjaySubramanya,1,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Sanjay Subrahmanyan,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/279_SanjaySubramanyam-Ramnavami-2007//
44446,01 - C4953 - 4870-E_Gayathri-Veen,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,E Gayathri,https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4870-E_Gayathri-Veena-Ragam_24x7/
44662,01 - c1089 - 605.PAPANASAM_ASHOK_,1,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,Papanasam Ashok Ramani,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/605.PAPANASAM_ASHOK_RAMANI//
44401,08 - C0010 - 11-ALB-LGJ-PRR-Navar,1,jayajaya_raghurAma,sahAnA,swAtitirunAL,Alathur Brothers,https://www.sangeethamshare.org/kl/11-ALB-LGJ-PRR-NavaratriMandapam/
44684,14 - c0064 - 065_2012_Sep23_Korat,2,shrI_vAtApi_gaNapatiyE,sahAnA,pApanAsam_sivan,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/065_2012_Sep23_KoraturCulturalAcademy-KJD-TSN-HHS//
44493,15 - C0262 - 258-Sudha_Ragunathan,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Sudha Raghunathan,https://www.sangeethamshare.org/muralidaran/Uploads-201-300/258-Sudha_Ragunathan-Live_Concert-6//
44445,01 - C4809 - 4724-CN_Chandrasekha,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,CN Chandrasekharan,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4724-CN_Chandrasekharan-CN_Thyagaraju-Ragam_24x7//
44547,03 - C1031 - 676-BV_rAman-BV_lakS,9,rAgam_tAnam_pallavi,sahAnA,Own/Others,"BV Raman,BV Lakshmanan",https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/676-BV_rAman-BV_lakShmaNan-vocal_duet-Madras-1981/
44453,01 - C5893 - 5772-Palghat_R_Rampr,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Palghat R Ramprasad,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5772-Palghat_R_Ramprasad//
44512,57 - C0275 - 275-Palghat_Ramprasa,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Palghat R Ramprasad,https://www.sangeethamshare.org/sreekanth/275-Palghat_Ramprasad-Live_Concert1//
44543,01 - C3849 - 3784-GN_Balasubraman,7,rAgam_tAnam_pallavi,sahAnA,Own/Others,GN Balasubramaniam,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3784-GN_Balasubramaniam//
44427,01 - C2470 - 2470-KS_Chitra-KS_Al,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,"KS Chitra,KS Alamelu",https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2470-KS_Chitra-KS_Alamelu//
44477,03 - C0817 - 464-pApa_KS_venkarar,1,karuNimpa_idi-VARNAM,sahAnA,tiruvetriyUr_tyAgarAja,Papa KS Venkataramiah,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/464-pApa_KS_venkararAmaiah-violin-AIR_broadcast-1965//
